frame,channel,SDR_mix,SDR_est,SDR_imp,process,fft.len,fft.hop,fft.win,bss.demix_update,bss.source_model,bss.n_iter,bss.ref_mic,bss.f_limit,bss.rot,bss.forget,bss.cov_scale,bss.cov_norm
58,0,-7.112169045077614,5.989573655363158,13.101742700440772,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
59,0,-9.48282572111188,7.188564589737389,16.67139031084927,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
0,1,-6.418802181420937,-25.540465790952958,-19.12166360953202,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
1,1,-6.437524323419303,-24.950680123653367,-18.513155800234063,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
2,1,-10.781902378381796,-25.695994345906733,-14.914091967524937,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
3,1,-12.479996585461846,-10.443283167698791,2.036713417763055,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
4,1,-0.2736510680036571,1.6256432727152075,1.8992943407188645,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
5,1,-4.38092487331648,4.696023732916128,9.076948606232609,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
6,1,-4.369100598022246,3.6691072039285366,8.038207801950783,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
7,1,-16.48304017034826,-7.7176826940337,8.765357476314561,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
8,1,-3.20046211722195,2.2942758061134008,5.49473792333535,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
9,1,-12.768495865734483,-3.844750455484282,8.9237454102502,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
10,1,-2.1164893623928513,7.2440424688312675,9.360531831224119,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
11,1,-7.419689986763202,2.8483170565401306,10.268007043303331,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
12,1,-14.792104481073459,-1.0314337911990772,13.760670689874381,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
13,1,-1.7221185842872553,10.913264380349021,12.635382964636277,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
14,1,-3.6874998203036222,11.501289267179013,15.188789087482636,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
15,1,-2.235470695298349,11.400690093786515,13.636160789084865,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
16,1,-32.52373754272857,-1.1853321186968877,31.33840542403168,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
17,1,-3.361764071001389,13.796354111952144,17.158118182953533,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
18,1,-5.562000293290009,13.404927617206807,18.966927910496814,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
19,1,-12.856516483090282,8.389785533608267,21.24630201669855,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
20,1,-7.263062238388317,7.409694727096621,14.672756965484938,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
21,1,-21.27080977369524,1.638673873394195,22.909483647089438,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
22,1,-4.137795317696962,14.278443734917614,18.416239052614575,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
23,1,-3.4489271803696053,16.07082395498988,19.519751135359485,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
24,1,-6.108568272960891,12.72034651692207,18.828914789882962,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
25,1,-7.334970020272349,13.413985726852076,20.748955747124427,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
26,1,-2.9560678716902498,9.857770876352284,12.813838748042533,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
27,1,-7.07963259289939,9.220169393500994,16.299801986400382,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
28,1,-6.179175929000315,12.323994033186912,18.503169962187226,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
29,1,-21.225664758851465,-11.533552261861203,9.692112496990262,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
30,1,-0.80662007070947,12.827682802993392,13.634302873702861,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
31,1,-10.284208392308559,10.452004123959007,20.736212516267564,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
32,1,-8.522838489988406,6.842730372298217,15.365568862286622,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
33,1,-5.583292529239731,9.456118957574283,15.039411486814014,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
34,1,-6.850159037993256,9.269023099401258,16.119182137394514,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
35,1,-8.90661198608069,4.7477221671942145,13.654334153274906,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
36,1,-3.636467137331036,9.901497008316703,13.537964145647738,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
37,1,-9.176157801434325,6.614149885343416,15.79030768677774,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
38,1,-0.6227135392243629,13.520130098198674,14.142843637423036,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
39,1,-8.426256412425492,9.926735655115644,18.352992067541138,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
40,1,-6.087742372464576,10.65095428855061,16.738696661015187,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
41,1,-5.675881908973573,8.957773426640722,14.633655335614296,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
42,1,-11.885263911762474,14.63731536049252,26.522579272254994,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
43,1,-1.397187597017253,17.702502965715084,19.099690562732338,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
44,1,-8.136826701132586,12.209054276136621,20.345880977269207,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
45,1,-12.857277932402699,11.985794411980894,24.843072344383593,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
46,1,-3.37616221774032,14.828695596510213,18.204857814250534,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
47,1,-7.757066606420368,15.430086405750798,23.187153012171166,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
48,1,-3.6383794754649923,15.161836317275363,18.800215792740353,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
49,1,-11.224337691679779,8.050078691425831,19.27441638310561,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
50,1,-5.890326325483489,14.648950453294166,20.539276778777655,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
51,1,-5.606378291740657,9.637349296068583,15.24372758780924,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
52,1,-14.819507187361602,13.650298518508057,28.46980570586966,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
53,1,-6.188121337583116,12.190484241975303,18.378605579558418,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
54,1,-4.2800415263771825,14.974315978971989,19.25435750534917,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
55,1,-0.0899081260393832,14.785379634899812,14.875287760939194,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
56,1,-7.947967878016632,10.668796739220666,18.616764617237298,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
57,1,-15.139006282447568,7.732827967045511,22.871834249493077,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
58,1,-5.567761069973734,14.30139014380116,19.869151213774895,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
59,1,-7.028616335059779,7.010989007143312,14.03960534220309,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
0,2,-7.564621771790603,-7.524499908885465,0.04012186290513764,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
1,2,-7.917172969650885,-21.585741987211,-13.668569017560117,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
2,2,-7.230213899360308,-6.698383515485904,0.5318303838744036,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
3,2,-8.374438641172658,-35.99749086144204,-27.62305222026938,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
4,2,-15.929722980238765,-18.554694386863662,-2.6249714066248977,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
5,2,-5.879712074085894,-13.67197368347676,-7.792261609390865,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
6,2,-11.219643430619888,-5.744071677716342,5.475571752903546,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
7,2,-16.45559369090732,-6.479741705006679,9.975851985900643,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
8,2,-6.032702058786617,-20.34999880387117,-14.317296745084553,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
9,2,-13.781159163792063,-4.091164893189995,9.689994270602067,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
10,2,-7.792648244630559,1.9507727596011777,9.743421004231736,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
11,2,-11.32587625592096,-2.6941812655652124,8.631694990355747,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
12,2,-17.535945228324767,0.4682345441074675,18.004179772432234,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
13,2,-7.2095440167707,5.492593634202876,12.702137650973576,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
14,2,-9.380550719486875,8.213925272159791,17.594475991646668,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
15,2,-14.330421379295277,6.505978811879782,20.83640019117506,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
16,2,-9.58394035818473,11.625684075658437,21.209624433843167,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
17,2,-10.841272819622978,9.85638646299708,20.69765928262006,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
18,2,-10.278795579280445,5.823040980189804,16.10183655947025,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
19,2,-6.976688445755741,8.750941197193363,15.727629642949104,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
20,2,-4.030878682101813,9.90615788511747,13.937036567219282,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
21,2,-8.377540256764323,7.688264403411278,16.0658046601756,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
22,2,-11.412717390060914,5.391045903156093,16.803763293217006,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
23,2,-9.082786649826215,8.819623301496627,17.90240995132284,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
24,2,-6.606921203405054,6.394817483251324,13.001738686656378,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
25,2,-8.780585810026016,7.834010109111114,16.61459591913713,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
26,2,-6.772508201502453,6.577856846607823,13.350365048110277,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
27,2,-7.6072860848861374,0.37656086549637263,7.98384695038251,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
28,2,-11.061307197580618,4.41910006128016,15.480407258860778,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
29,2,-6.147564922994161,6.817958872283296,12.965523795277457,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
30,2,-10.569248652537906,6.244437661658138,16.813686314196044,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
31,2,-0.8613484979785778,20.238920248449524,21.100268746428103,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
32,2,-10.597009097796882,10.707230274694837,21.30423937249172,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
33,2,-3.5561603582719243,14.580654528327488,18.13681488659941,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
34,2,-8.186152657294288,10.564920317703635,18.751072974997925,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
35,2,-6.137668040082649,6.4787814479143515,12.616449487997,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
36,2,-11.441963207343724,5.627673239508844,17.069636446852567,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
37,2,-10.07214947865439,11.33411943393935,21.406268912593738,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
38,2,-6.789343017232787,10.860047092206674,17.649390109439462,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
39,2,-8.572642525176605,10.193621725014614,18.76626425019122,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
40,2,-7.302746325424901,11.287414643418774,18.590160968843676,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
41,2,-9.393791438780072,8.762588482438582,18.156379921218655,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
42,2,-7.123945444164996,8.909377100699395,16.03332254486439,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
43,2,-14.454842758507718,8.226756155817128,22.681598914324844,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
44,2,-6.1692925819034965,10.551679233442437,16.720971815345933,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
45,2,-2.3950325666275223,9.313804613517656,11.708837180145178,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
46,2,-4.6918514767188455,9.397442040809956,14.089293517528802,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
47,2,-7.951347293049334,5.124299783455212,13.075647076504547,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
48,2,-10.784057379481784,5.08792824648773,15.871985625969513,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
49,2,-6.819257916022899,5.3818709466559245,12.201128862678823,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
50,2,-6.132255653322397,10.710467160571145,16.84272281389354,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
51,2,-1.4058906748442326,12.430802423970198,13.83669309881443,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
52,2,-1.4072094618651343,12.115492064745252,13.522701526610387,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
53,2,-6.772956173121523,13.024833148135919,19.79778932125744,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
54,2,-3.9446763566582788,13.408081175526563,17.352757532184842,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
55,2,-7.905566179005032,5.245909467367628,13.15147564637266,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
56,2,-8.052973057596247,1.2081043810887269,9.261077438684975,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
57,2,-0.3203982995074309,9.236025199394511,9.556423498901943,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
58,2,-1.151624651838688,11.076653304447426,12.228277956286114,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
59,2,-3.090904585452102,11.73957540480519,14.830479990257292,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
0,3,-4.52095362102644,-14.885226212957875,-10.364272591931435,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
1,3,-4.873256168997942,-4.648663864141024,0.22459230485691872,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
2,3,-7.5387517389923016,-8.635058184162073,-1.0963064451697715,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
3,3,-5.476286611730807,-10.501311236519502,-5.025024624788695,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
4,3,-9.221074493212342,-7.634235940583496,1.586838552628846,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
5,3,-13.342632112314517,-9.7908446265925,3.5517874857220164,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
6,3,-5.113847452929042,-2.9509856975019275,2.162861755427114,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
7,3,-6.973287437874697,-5.554496643110818,1.4187907947638791,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
8,3,-3.8510186935500483,0.5467370030407666,4.397755696590815,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
9,3,-4.346352088520316,3.9226004898331563,8.268952578353472,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
10,3,-10.173284665438224,1.259817397153228,11.433102062591452,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
11,3,-5.392780245387414,1.7246398524947417,7.117420097882155,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
12,3,-0.4648322545914675,5.642105177256704,6.106937431848172,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
13,3,-10.975715759292841,5.633538040516227,16.609253799809068,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
14,3,-9.252130625579596,7.0031616737352165,16.255292299314814,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
15,3,-5.706867002846821,8.553525378251098,14.260392381097919,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
16,3,-1.0713548281856637,16.777132427483735,17.8484872556694,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
17,3,-4.935022017801884,11.319030163291433,16.254052181093318,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
18,3,-4.659928424888136,10.579082656071792,15.239011080959928,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
19,3,-9.546382789537049,2.8089710891683555,12.355353878705404,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
20,3,-5.654370598683758,6.56909691487626,12.223467513560017,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
21,3,-3.720579475894409,8.572545238282057,12.293124714176466,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
22,3,-7.091638078042871,10.837460973028325,17.929099051071198,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
23,3,-4.848251470612574,12.294010761977884,17.142262232590458,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
24,3,-3.6700353857120622,8.153201093622396,11.823236479334458,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
25,3,-7.479671969101488,8.984620775141721,16.46429274424321,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
26,3,-5.2670653438497395,6.640230103135359,11.9072954469851,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
27,3,-4.100773340866432,5.362727527004982,9.463500867871414,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
28,3,-10.696316754410022,-0.8695904766731246,9.826726277736897,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
29,3,-6.326490087084597,3.8664403078606826,10.192930394945279,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
30,3,-7.955709062990875,6.385446143720736,14.341155206711612,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
31,3,-10.585756171191626,7.375244168719023,17.961000339910647,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
32,3,-6.749862040719408,2.3703485522477337,9.12021059296714,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
33,3,-4.4676601613628435,8.61015159373768,13.077811755100523,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
34,3,-7.38446750288208,6.599799895793187,13.984267398675268,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
35,3,-4.6697312182741975,6.946956423368219,11.616687641642416,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
36,3,-6.279716982560137,10.91329471982985,17.193011702389988,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
37,3,-3.024857858997802,10.769322591201465,13.794180450199267,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
38,3,-5.429683075657989,10.456241985650498,15.885925061308487,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
39,3,-7.9470577906457915,2.609805314468747,10.55686310511454,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
40,3,-9.327316956109286,9.22951614098563,18.556833097094916,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
41,3,-6.838291854413657,7.361375170081543,14.1996670244952,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
42,3,-5.028092528707489,9.768050195529558,14.796142724237047,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
43,3,-13.880880220225267,8.376073489613717,22.25695370983898,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
44,3,-9.557880381660507,8.321385386177116,17.879265767837623,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
45,3,-5.946798710896049,6.593645265746501,12.54044397664255,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
46,3,-10.831877475984044,-0.9623499394647119,9.869527536519332,online-rot,4096,,hamming,IP1,Gauss,5,0,8000,40,0.94,0.001,0.001
