frame,channel,SDR_mix,SDR_est,SDR_imp,process,fft.len,fft.hop,fft.win,bss.demix_update,bss.source_model,bss.n_iter,bss.ref_mic,bss.f_limit,bss.rot,bss.forget,mixdir_name
4,3,-6.291035565551285,2.9600828904491507,9.251118456000436,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
5,3,-16.060850869011702,-13.409912174565129,2.650938694446573,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
6,3,-36.945466868427694,-28.3877517161646,8.557715152263093,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
7,3,-6.490215355729489,-4.54974812889421,1.9404672268352785,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
8,3,-1.8819082715956823,-1.425558177292047,0.4563500943036354,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
9,3,-5.769259501955043,-1.8483124907447654,3.920947011210277,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
10,3,-34.09289767449283,-42.14646506349884,-8.053567389006005,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
11,3,-36.027999543058165,-16.22327341812697,19.804726124931197,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
12,3,-2.6731559362633694,1.9897842623285655,4.662940198591935,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
13,3,-7.571524566337397,-4.696899076550547,2.8746254897868493,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
14,3,-40.64510413529739,-52.18372347755324,-11.53861934225585,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
15,3,-11.619651101194677,15.914827562427213,27.53447866362189,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
16,3,-3.0002639055691493,21.217785391802835,24.218049297371984,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
17,3,-5.314377026508417,19.346681549877434,24.66105857638585,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
18,3,-4.631196585381431,18.778119015830384,23.409315601211816,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
19,3,-33.2233115266733,-10.848430466275525,22.374881060397776,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
20,3,-28.088376192146217,-19.619996670156176,8.468379521990041,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
21,3,-6.89690774773632,22.327896687461614,29.22480443519793,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
22,3,-4.763958419603943,20.803170783311437,25.567129202915382,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
23,3,-6.5912530386160215,19.70754723254482,26.29880027116084,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
24,3,-10.029802965528216,17.995612243985658,28.025415209513874,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
25,3,-44.694448512174546,-11.744620834452213,32.94982767772233,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
26,3,-32.63227758958306,-11.298701725984381,21.333575863598682,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
27,3,-1.8985994275336926,21.764335644655418,23.66293507218911,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
28,3,-7.586414301902549,18.53986200792356,26.12627630982611,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
29,3,-5.5968985921961,20.601799284704178,26.198697876900276,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
0,4,-2.828574811300321,19.783178287186693,22.611753098487014,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
1,4,-6.836714427374969,18.46330428079531,25.300018708170278,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
2,4,-6.747773017373153,15.237077004366759,21.984850021739913,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
3,4,-8.580629131709895,14.76905094023099,23.349680071940885,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
4,4,-6.655102957600113,16.91047363323015,23.565576590830265,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
5,4,-5.7000844449305355,20.661916308391433,26.36200075332197,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
6,4,-4.260047033760196,19.45799468373259,23.718041717492785,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
7,4,-3.5446031420950215,16.389490435377695,19.934093577472716,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
8,4,-10.618754833930193,14.765753551929382,25.384508385859576,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
9,4,-10.488448674670991,13.69086617416453,24.17931484883552,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
10,4,-1.9272859602654877,19.89842820057722,21.825714160842708,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
11,4,2.169958956889114,22.88258162585072,20.712622668961604,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
12,4,-7.138801165798306,15.56322385359014,22.702025019388444,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
13,4,-5.981319942503908,21.65533007805054,27.63665002055445,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
14,4,-4.5232592455731,19.613978350016485,24.137237595589585,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
15,4,-2.0316631431529633,20.975843959028445,23.007507102181407,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
16,4,-8.333540757281114,18.1876476107963,26.521188368077414,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
17,4,-9.499976689697187,16.99764741938136,26.497624109078544,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
18,4,-1.8101436624283918,23.31984410628493,25.12998776871332,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
19,4,-8.047077949285061,18.402669738982077,26.449747688267138,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
20,4,-5.61551343237105,12.761276749326695,18.376790181697746,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
21,4,-14.112270724573929,14.905499938789657,29.017770663363585,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
22,4,-8.801665429745151,17.440022161008965,26.24168759075412,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
23,4,-3.670840697147177,18.797499435762504,22.46834013290968,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
24,4,-14.83173695526148,14.125834752831892,28.957571708093372,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
25,4,0.9199086614811005,22.10368759362568,21.183778932144577,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
26,4,-4.381441677332422,20.19839644051119,24.57983811784361,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
27,4,-15.034515002530874,11.483144159759755,26.517659162290627,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
28,4,-5.916837769544317,16.487291413333086,22.404129182877405,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
29,4,-3.8715191728214853,21.04239096835844,24.913910141179926,batch-rot,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
0,0,-5.265176752370912,21.01408342392929,26.279260176300202,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
1,0,-9.144143319088634,15.966440186905563,25.1105835059942,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
2,0,-11.563906450307568,14.055894333520328,25.6198007838279,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
3,0,-3.4188532694885723,22.199890974712076,25.61874424420065,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
4,0,-2.915948713645772,17.0408706536772,19.95681936732297,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
5,0,-9.318551145143317,16.068578979937254,25.38713012508057,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
6,0,-4.65978437953519,17.9436406893292,22.60342506886439,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
7,0,-3.9220954945007866,17.495932614658308,21.418028109159096,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
8,0,-3.9763980547108386,17.925493671575442,21.90189172628628,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
9,0,-3.851343068289511,18.23416464022264,22.085507708512154,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
10,0,-5.169429830366113,18.077702087002223,23.247131917368336,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
11,0,-10.679535879580168,16.58786920073372,27.26740508031389,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
12,0,-9.091608301908359,14.613304242611191,23.70491254451955,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
13,0,-0.7212552887771823,21.062873583306732,21.784128872083915,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
14,0,-2.9241436247696626,22.035868304704994,24.960011929474657,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
15,0,-2.641674904403869,19.143426907960794,21.785101812364665,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
16,0,-9.007597625250053,17.96789614485331,26.975493770103363,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
17,0,-2.9853544683260314,21.468875961971833,24.454230430297862,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
18,0,-6.413524208110205,19.371874850313485,25.785399058423693,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
19,0,-6.460592172095385,19.615736203015054,26.07632837511044,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
20,0,-2.530160943301028,23.381024663783933,25.91118560708496,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
21,0,-1.2542773441031543,23.47483418481985,24.729111528923006,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
22,0,-7.881660123106936,17.635393230761643,25.51705335386858,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
23,0,-18.185036967199085,7.782367056254832,25.967404023453916,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
24,0,-0.8514065411319014,22.699961959476806,23.551368500608707,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
25,0,-3.5967640041395517,22.5537576058586,26.15052160999815,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
26,0,-2.5638265024097295,23.61462208054477,26.1784485829545,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
27,0,-8.125270024011716,15.876447812917684,24.0017178369294,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
28,0,-13.87015955352625,11.66633716256321,25.53649671608946,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
29,0,-1.4589482721365712,23.30497131739707,24.76391958953364,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
0,1,-2.519163074202593,23.32284026424668,25.84200333844927,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
1,1,-7.802984305442214,20.701261639332156,28.504245944774368,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
2,1,-1.1109708659892434,22.41357403023406,23.524544896223304,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
3,1,-11.095500831275418,14.86502263691538,25.9605234681908,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
4,1,-4.049188695325483,21.20746016523181,25.256648860557295,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
5,1,0.6978202734959542,24.59817346894953,23.900353195453576,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
6,1,-3.1800672911815537,20.71032327090693,23.890390562088484,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
7,1,-6.13328639895186,17.546766752139362,23.680053151091222,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
8,1,-5.9299674715372666,21.045755680130476,26.975723151667744,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
9,1,-2.3727748666771564,21.60312075015706,23.975895616834215,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
10,1,-4.387785700886927,21.14225922609121,25.530044926978135,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
11,1,-7.819411782483802,19.79556056168471,27.61497234416851,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
12,1,-4.4027095955384,21.41868267292896,25.82139226846736,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
13,1,-12.333909339271242,15.767294973608923,28.101204312880164,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
14,1,-4.9605865525268165,20.939881984122902,25.90046853664972,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
15,1,-5.993811071764066,18.581970223237768,24.575781295001832,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
16,1,-1.200147391651423,25.348830634642653,26.548978026294076,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
17,1,-3.4288849472709577,23.678154146580766,27.107039093851725,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
18,1,-7.271643051543881,21.736641065646477,29.008284117190357,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
19,1,-2.6335917511970734,21.781338275743206,24.41493002694028,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
20,1,-6.5249965207799985,20.887812995698603,27.412809516478603,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
21,1,-6.814981813118689,21.962841642924445,28.777823456043134,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
22,1,-5.343060427156021,19.791159918925956,25.134220346081978,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
23,1,-5.518836271249411,20.70118649361893,26.22002276486834,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
24,1,-3.7366345675594004,22.235093491759272,25.97172805931867,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
25,1,-11.855363840776338,18.969575908096974,30.824939748873312,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
26,1,-0.8944622855861046,24.66878936385114,25.563251649437245,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
27,1,-6.17898422064891,21.403854617988515,27.582838838637425,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
28,1,-11.544060291343861,19.176315486290807,30.72037577763467,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
29,1,-14.537837274403135,17.394601669707175,31.93243894411031,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
0,2,-34.372356271571746,-9.325987134549548,25.046369137022197,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
1,2,-1.3045381288976126,26.129109582970802,27.433647711868414,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
2,2,-6.983178817827969,19.04776036404329,26.03093918187126,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
3,2,-4.873576347988527,21.431134300573117,26.304710648561645,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
4,2,-11.07525431654057,20.414040836586736,31.48929515312731,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
5,2,-9.802713671658147,19.320000202745618,29.122713874403765,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
6,2,-7.238842035015485,19.21065488575146,26.449496920766943,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
7,2,-13.870926979855035,16.01802016308203,29.888947142937067,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
8,2,-32.000359950697266,-15.967098190640368,16.0332617600569,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
9,2,-39.158863188174024,-13.865740191222198,25.293122996951826,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
10,2,-11.59407850651066,15.122617286887683,26.716695793398344,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
11,2,-7.9305170590113585,19.818485922267367,27.749002981278725,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
12,2,-10.10131176097989,18.943576286933723,29.044888047913613,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
13,2,-10.762657985115132,17.046830047883702,27.809488032998836,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
14,2,-6.984980929356958,18.0415968598419,25.026577789198857,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
15,2,-12.294965659262678,16.108894303684668,28.403859962947344,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
16,2,-38.771565570390166,-19.048486730381438,19.72307884000873,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
17,2,-41.4949215927194,-18.283044201946097,23.211877390773303,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
18,2,-36.616946140418726,-6.924222223149926,29.6927239172688,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
19,2,-4.096522106053568,20.911720644124607,25.008242750178177,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
20,2,-4.09742008407128,17.967294885057186,22.064714969128467,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
21,2,-7.045754990828068,20.30774687783587,27.35350186866394,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
22,2,-5.522041207920143,17.427531841438334,22.949573049358477,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
23,2,-4.726767093027211,19.710618695684165,24.437385788711374,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
24,2,-14.672023376741006,16.197271959018142,30.869295335759148,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
25,2,-45.21261811793614,-13.718861859082281,31.493756258853857,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
26,2,-38.576897252114115,0.3012246025537647,38.87812185466788,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
27,2,-2.799900112392679,20.826217979140395,23.626118091533073,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
28,2,1.2450646867206474,23.733038756048654,22.487974069328008,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
29,2,-19.884425543704413,14.178234286544708,34.06265983024912,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
0,3,-11.087440215181754,21.195739753113976,32.28317996829573,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
1,3,-7.66024609752926,18.203107400262162,25.863353497791422,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
2,3,-6.245670191498929,21.09700776982909,27.34267796132802,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
3,3,-5.517668122706972,21.326906249703754,26.844574372410726,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
4,3,-6.291035565551285,16.082101367362327,22.37313693291361,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
5,3,-16.060850869011702,14.052330847668589,30.11318171668029,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
6,3,-36.945466868427694,-12.159373667655228,24.786093200772466,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
7,3,-6.490215355729489,19.821950390732827,26.312165746462316,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
8,3,-1.8819082715956823,20.696748871926335,22.57865714352202,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
9,3,-5.769259501955043,18.027552914846844,23.796812416801885,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
10,3,-34.09289767449283,-14.883633635779407,19.209264038713425,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
11,3,-36.027999543058165,4.079431674726245,40.10743121778441,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
12,3,-2.6731559362633694,20.395124817451595,23.068280753714966,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
13,3,-7.571524566337397,20.093155912691106,27.664680479028505,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
14,3,-40.64510413529739,-12.803735377404006,27.84136875789338,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
15,3,-11.619651101194677,17.058003691710525,28.6776547929052,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
16,3,-3.0002639055691493,23.570248344775976,26.570512250345125,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
17,3,-5.314377026508417,22.078658345747062,27.39303537225548,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
18,3,-4.631196585381431,23.040578757815595,27.671775343197027,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
19,3,-33.2233115266733,-9.495821536200493,23.727489990472804,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
20,3,-28.088376192146217,-17.22762056170477,10.860755630441446,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
21,3,-6.89690774773632,22.371733833634046,29.268641581370368,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
22,3,-4.763958419603943,22.86203666435818,27.625995083962124,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
23,3,-6.5912530386160215,19.25375674061021,25.84500977922623,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
24,3,-10.029802965528216,19.152010171338198,29.181813136866413,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
25,3,-44.694448512174546,-10.998300872249303,33.69614763992524,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
26,3,-32.63227758958306,-10.135822729358715,22.496454860224347,batch-rot,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
